rank,Issue,Volume,Price,Chg,% Chg
1,|Advanced Micro Devices (AMD)
|,|7,350,192|,$20.45,0.37,1.84
2,|Apple (AAPL)
|,|3,940,844|,172.83,-1.79,-1.03
3,|Ferroglobe (GSM)
|,|2,852,248|,2.09,-2.68,-56.18
4,|Amarin ADR (AMRN)
|,|2,563,698|,17.82,-1.57,-8.10
5,|ProShares UltraPro Short QQQ (SQQQ)
|,|2,280,321|,15.46,0.15,0.98
6,|Invesco QQQ Trust Series I (QQQ)
|,|1,834,001|,162.37,-0.52,-0.32
7,|Micron Technology (MU)
|,|1,637,731|,36.54,-0.03,-0.08
8,|Intel (INTC)
|,|1,449,871|,46.80,-0.65,-1.36
9,|ProShares UltraPro QQQ (TQQQ)
|,|1,139,713|,44.86,-0.44,-0.97
10,|JD.com ADR (JD)
|,|1,131,432|,20.52,0.06,0.30
11,|Microsoft (MSFT)
|,|1,041,452|,106.26,-0.21,-0.20
12,|NVIDIA (NVDA)
|,|991,264|,153.02,-0.03,-0.02
13,|Vodafone Group ADR (VOD)
|,|918,189|,21.04,0.13,0.62
14,|Facebook Cl A (FB)
|,|904,674|,135.45,-0.93,-0.68
15,|Cisco Systems (CSCO)
|,|772,516|,45.64,0.07,0.15
16,|Sirius XM Holdings (SIRI)
|,|737,454|,6.17,0.03,0.49
17,|Arsanis (ASNS)
|,|728,323|,1.44,0.28,24.10
18,|Caesars Entertainment (CZR)
|,|633,445|,8.52,-0.04,-0.47
19,|VelocityShares Daily 2x VIX Short Term ETN (TVIX)
|,|632,978|,45.08,0.26,0.59
20,|Maxim Integrated Products (MXIM)
|,|615,138|,55.74,2.36,4.42
21,|Sabre (SABR)
|,|562,693|,24.94,-0.23,-0.91
22,|Tonix Pharmaceuticals Holding (TNXP)
|,|550,122|,0.38,-0.07,-15.89
23,|Tesla (TSLA)
|,|531,071|,342.88,-3.12,-0.90
24,|Amazon.com (AMZN)
|,|518,249|,1586.69,5.37,0.34
25,|Netflix (NFLX)
|,|510,983|,260.53,-0.90,-0.35
26,|People's United Financial (PBCT)
|,|487,265|,16.01,-0.20,-1.23
27,|eBay (EBAY)
|,|471,277|,28.52,-0.28,-0.95
28,|Diamondback Energy (FANG)
|,|410,501|,113.72,4.41,4.03
29,|Applied Materials (AMAT)
|,|400,320|,35.75,-0.26,-0.72
30,|Gilead Sciences (GILD)
|,|394,469|,66.22,-0.72,-1.08
31,|Qualcomm (QCOM)
|,|393,673|,55.83,0.10,0.18
32,|Pinduoduo ADR (PDD)
|,|381,247|,21.38,0.16,0.75
33,|Integrated Device Technology (IDTI)
|,|371,076|,47.70,0.61,1.31
34,|American Airlines Group (AAL)
|,|365,253|,38.63,0.53,1.39
35,|GoPro (GPRO)
|,|361,327|,5.35,0.06,1.13
36,|Starbucks (SBUX)
|,|355,418|,65.67,-0.02,-0.03
37,|Comcast Cl A (CMCSA)
|,|349,656|,37.98,0.20,0.54
38,|Edge Therapeutics (EDGE)
|,|342,458|,0.56,-0.11,-16.96
39,|VEON ADR (VEON)
|,|332,599|,2.67,-0.03,-1.11
40,|Ctrip.com International ADR (CTRP)
|,|314,240|,28.22,0.45,1.62
41,|StoneCo Cl A (STNE)
|,|302,184|,23.16,1.46,6.73
42,|Huntington Bancshares (HBAN)
|,|271,919|,14.73,-0.02,-0.14
43,|Novavax (NVAX)
|,|270,018|,1.83,-0.02,-1.01
44,|Endo International (ENDP)
|,|258,652|,11.67,0.01,0.09
45,|PayPal Holdings (PYPL)
|,|255,314|,80.97,0.11,0.14
46,|JetBlue Airways (JBLU)
|,|249,604|,18.84,0.34,1.84
47,|Cronos Group (CRON)
|,|247,246|,8.54,0.21,2.52
48,|Hibbett Sports (HIBB)
|,|246,926|,16.93,-1.03,-5.73
49,|United Continental Holdings (UAL)
|,|244,734|,92.63,0.88,0.96
50,|Frontier Communications (FTR)
|,|243,258|,3.64,0.08,2.25
51,|Celgene (CELG)
|,|242,777|,66.96,-1.04,-1.53
52,|Bed Bath&Beyond (BBBY)
|,|233,734|,12.52,-0.43,-3.32
53,|ON Semiconductor (ON)
|,|232,702|,18.46,-0.35,-1.86
54,|Texas Instruments (TXN)
|,|216,478|,96.21,-0.17,-0.18
55,|Uxin ADR (UXIN)
|,|211,056|,3.96,-0.23,-5.49
56,|AGNC Investment (AGNC)
|,|196,010|,17.55,0.02,0.09
57,|Francesca's Holdings (FRAN)
|,|181,620|,2.04,-0.27,-11.69
58,|Walgreens Boots Alliance (WBA)
|,|178,029|,81.92,0.22,0.27
59,|Dropbox (DBX)
|,|173,616|,23.06,-0.60,-2.54
60,|SunPower (SPWR)
|,|172,209|,6.81,-0.24,-3.42
61,|Marvell Technology Group (MRVL)
|,|169,177|,15.74,-0.24,-1.47
62,|Telefon L.M. Ericsson ADR (ERIC)
|,|169,145|,8.36,-0.07,-0.89
63,|Activision Blizzard (ATVI)
|,|161,596|,50.26,-0.65,-1.28
64,|21st Century Fox Cl A (FOXA)
|,|154,048|,49.01,0.14,0.28
65,|DexCom (DXCM)
|,|153,465|,123.43,-2.56,-2.03
66,|Momo ADR (MOMO)
|,|151,418|,29.94,-0.10,-0.33
67,|iShares MSCI China ETF (MCHI)
|,|148,531|,55.78,-0.28,-0.50
68,|Electronic Arts (EA)
|,|147,961|,84.24,-0.69,-0.81
69,|Kraft Heinz (KHC)
|,|142,188|,51.02,-0.05,-0.09
70,|Stars Group (TSG)
|,|141,411|,19.86,0.67,3.49
71,|ACADIA Pharmaceuticals (ACAD)
|,|140,546|,17.86,-1.60,-8.22
72,|FireEye (FEYE)
|,|137,950|,19.13,0.06,0.31
73,|Star Bulk Carriers (SBLK)
|,|136,767|,9.34,0.14,1.52
74,|Mondelez International Cl A (MDLZ)
|,|135,625|,43.87,-0.08,-0.18
75,|Vital Therapies (VTL)
|,|135,394|,0.30,0.01,3.70
76,|Sabra Healthcare REIT (SBRA)
|,|130,800|,18.89,0.00,0.00
77,|Steel Dynamics (STLD)
|,|130,516|,36.48,-0.52,-1.41
78,|Glu Mobile (GLUU)
|,|129,917|,6.70,-0.14,-2.05
79,|iQIYI ADR (IQ)
|,|128,001|,20.02,-0.11,-0.52
80,|Flex Ltd (FLEX)
|,|127,836|,8.38,-0.02,-0.24
81,|Innoviva (INVA)
|,|126,322|,16.94,-0.33,-1.91
82,|Groupon (GRPN)
|,|123,015|,3.04,-0.01,-0.33
83,|21st Century Fox Cl B (FOX)
|,|122,039|,48.71,0.16,0.33
84,|Viking Therapeutics (VKTX)
|,|121,767|,11.52,0.08,0.70
85,|Microchip Technology (MCHP)
|,|120,638|,74.15,-1.59,-2.10
86,|Stericycle (SRCL)
|,|119,337|,45.42,-0.73,-1.57
87,|PepsiCo (PEP)
|,|119,106|,115.23,-0.63,-0.54
88,|T-Mobile US (TMUS)
|,|115,543|,67.13,-0.36,-0.54
89,|NXP Semiconductors (NXPI)
|,|115,457|,82.10,0.16,0.20
90,|Shire ADR (SHPG)
|,|112,953|,174.18,-3.67,-2.06
91,|Cypress Semiconductor (CY)
|,|111,664|,13.68,-0.10,-0.73
92,|Baidu ADR (BIDU)
|,|111,399|,183.75,-1.44,-0.78
93,|Addus HomeCare (ADUS)
|,|109,108|,76.30,7.86,11.48
94,|ARRIS International (ARRS)
|,|107,850|,30.90,-0.02,-0.06
95,|AcelRx Pharmaceuticals (ACRX)
|,|107,414|,3.58,-0.12,-3.24
96,|Celldex Therapeutics (CLDX)
|,|105,730|,0.30,-0.00,-1.53
97,|Ross Stores (ROST)
|,|104,559|,81.21,0.28,0.35
98,|Tilray (TLRY)
|,|104,508|,114.25,0.11,0.10
99,|Vertex Pharmaceuticals (VRTX)
|,|104,180|,170.49,3.09,1.85
100,|Halozyme Therapeutics (HALO)
|,|103,181|,15.30,-1.41,-8.44
